id,name,category_id,category_name,category_url,price,original_price,image_url,product_url,in_stock,page
454,Borges Olive Massage Oil 250ml,12,Cooking Oil & Ghee,https://rasanmart.com/product-category/12,990,,https://rasanmart.com/images/backend_images/products/small/bordes-olive-massage-oil-250ml.jpg,https://rasanmart.com/product-details/454,True,54
1478,Druk Green Chilli Sauce 200gm,16,"Ketchup, Spreads & Jams",https://rasanmart.com/product-category/16,75,,https://rasanmart.com/images/backend_images/products/small/84262.jpeg,https://rasanmart.com/product-details/1478,True,54
455,Borges Olive Oil Classic 1ltr,12,Cooking Oil & Ghee,https://rasanmart.com/product-category/12,3190,,https://rasanmart.com/images/backend_images/products/small/borges-classic-olive-oil-1ltr.jpg,https://rasanmart.com/product-details/455,True,55
711,Wai Wai Mama Bhujiya (20pcs Pack),31,Noodles & Pasta,https://rasanmart.com/product-category/31,60,,https://rasanmart.com/images/backend_images/products/small/79536.jpg,https://rasanmart.com/product-details/711,True,55
1735,Pears P & G 125gm,86,Personal Care,https://rasanmart.com/product-category/86,175,,https://rasanmart.com/images/backend_images/products/small/31-3.jpg,https://rasanmart.com/product-details/1735,True,55
456,Borges Olive Oil Extra Virgin 1ltr,12,Cooking Oil & Ghee,https://rasanmart.com/product-category/12,3590,,https://rasanmart.com/images/backend_images/products/small/borges-extra-virgin-oliveoil-1ltr.jpg,https://rasanmart.com/product-details/456,True,55
968,Nano Wiper,88,Household,https://rasanmart.com/product-category/88,85,,https://rasanmart.com/images/backend_images/products/small/88992.jpg,https://rasanmart.com/product-details/968,True,55
1480,Everest Tikhalal Red Chilli Powder 100gm,9,Masala & Spices,https://rasanmart.com/product-category/9,122,,https://rasanmart.com/images/backend_images/products/small/98973.gif,https://rasanmart.com/product-details/1480,True,55
1481,Colgate Active Salt Toothpaste 200gm,86,Personal Care,https://rasanmart.com/product-category/86,256,,https://rasanmart.com/images/backend_images/products/small/66945.gif,https://rasanmart.com/product-details/1481,True,55
1737,Hajmola Imli (120 Tabs),88,Household,https://rasanmart.com/product-category/88,85,,https://rasanmart.com/images/backend_images/products/small/48698.jpg,https://rasanmart.com/product-details/1737,True,55
1482,Closeup Toothpaste 80gm,86,Personal Care,https://rasanmart.com/product-category/86,85,,https://rasanmart.com/images/backend_images/products/small/81425.gif,https://rasanmart.com/product-details/1482,True,55
203,Harpic Bathroom Cleaner Red 500ml,88,Household,https://rasanmart.com/product-category/88,184,,https://rasanmart.com/images/backend_images/products/small/harpic-bathroom.gif,https://rasanmart.com/product-details/203,True,55
715,Special Khada Garam Masala 100gm,9,Masala & Spices,https://rasanmart.com/product-category/9,180,185,https://rasanmart.com/images/backend_images/products/small/19......png,https://rasanmart.com/product-details/715,True,55
204,Harpic Regular Power Plus 500ml,88,Household,https://rasanmart.com/product-category/88,176,,https://rasanmart.com/images/backend_images/products/small/harpic-power-plus.jpg,https://rasanmart.com/product-details/204,True,55
972,Bhatmas Seto 500gm,10,Dal & Pulses,https://rasanmart.com/product-category/10,100,130,https://rasanmart.com/images/backend_images/products/small/89166.jpg,https://rasanmart.com/product-details/972,True,55
1484,Maggi Hot and Sweet 1Kg,16,"Ketchup, Spreads & Jams",https://rasanmart.com/product-category/16,420,,https://rasanmart.com/images/backend_images/products/small/93371.jpeg,https://rasanmart.com/product-details/1484,True,55
205,Hit Spray Black 400ml,88,Household,https://rasanmart.com/product-category/88,380,384,https://rasanmart.com/images/backend_images/products/small/kala-hit.jpg,https://rasanmart.com/product-details/205,True,55
717,Viva Box 500gm,11,Energy & Health,https://rasanmart.com/product-category/11,430,,https://rasanmart.com/images/backend_images/products/small/96307.png,https://rasanmart.com/product-details/717,True,55
1742,Colgate Dental Cream Toothpaste 100gm,86,Personal Care,https://rasanmart.com/product-category/86,110,,https://rasanmart.com/images/backend_images/products/small/38-2.jpg,https://rasanmart.com/product-details/1742,True,55
207,Baygon 625ML,88,Household,https://rasanmart.com/product-category/88,449,544,https://rasanmart.com/images/backend_images/products/small/46335.jpg,https://rasanmart.com/product-details/207,True,55
464,Everest Chat Masala 100gm,9,Masala & Spices,https://rasanmart.com/product-category/9,180,,https://rasanmart.com/images/backend_images/products/small/everest-chaat-masala-100g.jpg,https://rasanmart.com/product-details/464,True,55
